rank	name	version	summary	uploaded_via	upload_time	filename	recent_7d_downloads	github_url	verdict
793	pymdown-extensions	10.21	Extension pack for Python Markdown.	twine/6.1.0 CPython/3.13.7	2026-02-15T20:44:06.748745	pymdown_extensions-10.21.tar.gz	1621512	https://github.com/facelessuser/pymdown-extensions	tp
794	types-cachetools	6.2.0.20251022	Typing stubs for cachetools	twine/6.2.0 CPython/3.13.7	2025-10-22T03:03:58.160795	types_cachetools-6.2.0.20251022.tar.gz	1899820	https://github.com/python/typeshed	notp
795	kafka-python	2.3.0	Pure Python client for Apache Kafka	uv/0.7.22	2025-11-21T00:47:34.078041	kafka_python-2.3.0.tar.gz	1784154	https://github.com/dpkp/kafka-python	notp
796	hyperlink	21.0.0	A featureful, immutable, and correct URL for Python.	Python-urllib/3.7	2021-01-08T05:51:22.906881	hyperlink-21.0.0-py2.py3-none-any.whl	5093891	https://github.com/python-hyper/hyperlink	notp
797	flask-limiter	4.1.1	Rate limiting for flask applications	twine/6.1.0 CPython/3.13.7	2025-12-06T17:39:00.575389	flask_limiter-4.1.1.tar.gz	0	https://github.com/alisaifee/flask-limiter	tp
798	pymilvus	2.6.9	Python Sdk for Milvus	twine/6.1.0 CPython/3.13.7	2026-02-10T11:01:27.415446	pymilvus-2.6.9.tar.gz	559087	https://github.com/milvus-io/pymilvus	tp
799	types-toml	0.10.8.20240310	Typing stubs for toml	twine/5.0.0 CPython/3.11.8	2024-03-10T02:18:37.518202	types-toml-0.10.8.20240310.tar.gz	5014840	https://github.com/python/typeshed	notp
800	opt-einsum	3.4.0	Path optimization of einsum functions.	twine/5.1.0 CPython/3.11.9	2024-09-26T14:33:24.483253	opt_einsum-3.4.0.tar.gz	3317900		notp
801	click-option-group	0.5.9	Option groups missing in Click	twine/6.1.0 CPython/3.13.7	2025-10-09T09:38:01.474094	click_option_group-0.5.9.tar.gz	3987714	https://github.com/click-contrib/click-option-group	tp
802	apache-airflow-providers-databricks	7.9.1	Provider package apache-airflow-providers-databricks for Apache Airflow	twine/6.2.0 CPython/3.13.0	2026-02-14T13:23:25.037794	apache_airflow_providers_databricks-7.9.1.tar.gz	147212	https://github.com/apache/airflow	notp
803	flask-login	0.6.3	User authentication and session management for Flask.	twine/4.0.2 CPython/3.9.18	2023-10-30T14:53:21.151690	Flask-Login-0.6.3.tar.gz	0	https://github.com/maxcountryman/flask-login	notp
804	pyproj	3.7.2	Python interface to PROJ (cartographic projections and coordinate transformations library)	twine/6.1.0 CPython/3.12.9	2025-08-14T12:05:42.180203	pyproj-3.7.2.tar.gz	2196044	https://github.com/pyproj4/pyproj	notp
805	opencensus	0.11.4	A stats collection and distributed tracing framework	twine/3.4.1 importlib_metadata/3.10.0 pkginfo/1.7.0 requests/2.25.1 requests-toolbelt/0.9.1 tqdm/4.61.0 CPython/3.7.9	2024-01-03T18:04:07.085231	opencensus-0.11.4.tar.gz	4452321	https://github.com/census-instrumentation/opencensus-python	notp
806	accelerate	1.12.0	Accelerate	twine/6.1.0 CPython/3.10.0	2025-11-21T11:27:46.973910	accelerate-1.12.0.tar.gz	2769137	https://github.com/huggingface/accelerate	notp
807	kubernetes-asyncio	35.0.0	Kubernetes Asynchronous Python Client	twine/6.1.0 CPython/3.13.7	2026-02-13T19:52:01.322946	kubernetes_asyncio-35.0.0.tar.gz	264111		tp
808	tensorboard-data-server	0.7.2	Fast data loading for TensorBoard	twine/4.0.2 CPython/3.11.5	2023-10-23T21:23:35.583915	tensorboard_data_server-0.7.2-py3-none-manylinux_2_31_x86_64.whl	3768107	https://github.com/tensorflow/tensorboard	notp
809	py-cpuinfo	9.0.0	Get CPU info with pure Python	twine/3.8.0 colorama/0.4.4 importlib-metadata/4.6.4 keyring/23.5.0 pkginfo/1.8.2 readme-renderer/34.0 requests-toolbelt/0.9.1 requests/2.25.1 rfc3986/1.5.0 tqdm/4.57.0 urllib3/1.26.5 CPython/3.10.6	2022-10-25T20:38:27.636760	py_cpuinfo-9.0.0-py3-none-any.whl	4492918	https://github.com/workhorsy/py-cpuinfo	notp
810	datadog-api-client	2.51.0	Collection of all Datadog Public endpoints	twine/6.1.0 CPython/3.12.9	2026-02-17T13:03:05.976642	datadog_api_client-2.51.0.tar.gz	965443	https://github.com/DataDog/datadog-api-client-python	tp
811	jsonpickle	4.1.1	jsonpickle encodes/decodes any Python object to/from JSON	twine/6.1.0 CPython/3.13.2	2025-06-02T20:36:11.570578	jsonpickle-4.1.1.tar.gz	2027921	https://github.com/jsonpickle/jsonpickle	notp
812	djangorestframework	3.16.1	Web APIs for Django, made easy.	twine/4.0.1 CPython/3.11.10	2025-08-06T17:50:53.251418	djangorestframework-3.16.1.tar.gz	1956138	https://github.com/encode/django-rest-framework	tp
813	cached-property	2.0.1	A decorator for caching properties in classes.	twine/5.1.1 CPython/3.10.15	2024-10-25T15:43:55.667838	cached_property-2.0.1.tar.gz	2809619	https://github.com/pydanny/cached-property	notp
814	markdownify	1.2.2	Convert HTML to markdown.	twine/6.1.0 CPython/3.8.18	2025-11-16T19:21:18.565879	markdownify-1.2.2.tar.gz	2554973	https://github.com/matthewwithanm/python-markdownify	notp
815	pathlib-abc	0.5.2	Backport of pathlib ABCs	twine/6.1.0 CPython/3.13.7	2025-10-10T18:37:20.524372	pathlib_abc-0.5.2.tar.gz	3973394	https://github.com/barneygale/pathlib-abc	tp
816	youtube-transcript-api	1.2.4	This is a python API which allows you to get the transcripts/subtitles for a given YouTube video. It also works for automatically generated subtitles, supports translating subtitles and it does not require a headless browser, like other selenium based solutions do!	poetry/2.2.1 CPython/3.9.25 Linux/6.11.0-1018-azure	2026-01-29T09:09:17.088468	youtube_transcript_api-1.2.4.tar.gz	3442281	https://github.com/jdepoix/youtube-transcript-api	notp
817	argparse	1.4.0	Python command-line parsing library		2015-09-14T16:03:16.137978	argparse-1.4.0-py2.py3-none-any.whl	4306927	https://github.com/ThomasWaldmann/argparse	notp
818	opencensus-context	0.1.3	OpenCensus Runtime Context	twine/3.4.1 importlib_metadata/3.10.0 pkginfo/1.7.0 requests/2.25.1 requests-toolbelt/0.9.1 tqdm/4.61.0 CPython/3.7.9	2022-08-03T22:20:22.359258	opencensus-context-0.1.3.tar.gz	4459967	https://github.com/census-instrumentation/opencensus-python	notp
819	oracledb	3.4.2	Python interface to Oracle Database	twine/6.2.0 CPython/3.14.2	2026-01-28T17:26:36.775304	oracledb-3.4.2-cp39-cp39-win_amd64.whl	1925684	https://github.com/oracle/python-oracledb	notp
820	userpath	1.9.2	Cross-platform tool for adding locations to the user PATH	twine/4.0.2 CPython/3.11.8	2024-02-29T21:39:08.742371	userpath-1.9.2.tar.gz	4884249	https://github.com/sponsors/ofek	notp
821	sentence-transformers	5.2.3	Embeddings, Retrieval, and Reranking	twine/6.2.0 CPython/3.11.6	2026-02-17T14:05:20.238582	sentence_transformers-5.2.3.tar.gz	970158	https://github.com/huggingface/sentence-transformers	notp
822	apache-airflow-providers-snowflake	6.9.1	Provider package apache-airflow-providers-snowflake for Apache Airflow	twine/6.2.0 CPython/3.13.0	2026-02-14T13:23:40.923719	apache_airflow_providers_snowflake-6.9.1.tar.gz	61408	https://github.com/apache/airflow	notp
823	pydeck	0.9.1a2	Widget for deck.gl maps	twine/6.1.0 CPython/3.10.13	2025-03-21T15:25:24.295616	pydeck-0.9.1a2.tar.gz	2260	https://github.com/visgl/deck.gl	notp
824	google-cloud-translate	3.24.0	Google Cloud Translate API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:05:11.681439	google_cloud_translate-3.24.0.tar.gz	942195	https://github.com/googleapis/google-cloud-python	tp
825	levenshtein	0.27.3	Python extension for computing string edit distances and similarities.	twine/6.1.0 CPython/3.13.7	2025-11-01T12:14:31.040015	levenshtein-0.27.3.tar.gz	0	https://github.com/rapidfuzz/Levenshtein	tp
826	snowplow-tracker	1.1.0	Snowplow event tracker for Python. Add analytics to your Python and Django apps, webapps and games	twine/6.1.0 CPython/3.9.21	2025-02-21T10:58:48.112393	snowplow_tracker-1.1.0.tar.gz	4046835		notp
827	gast	0.7.0	Python AST that abstracts the underlying Python version	twine/6.2.0 CPython/3.13.7	2025-11-29T15:30:05.266899	gast-0.7.0.tar.gz	1813814	https://github.com/serge-sans-paille/gast	notp
828	pathos	0.3.5	parallel graph management and execution in heterogeneous computing	twine/6.0.1 CPython/3.14.2	2026-01-20T00:06:57.848737	pathos-0.3.5.tar.gz	1169649	https://github.com/uqfoundation/pathos	notp
829	daff	1.4.2	Diff and patch tables	twine/6.1.0 CPython/3.12.3	2025-05-04T19:24:11.521242	daff-1.4.2.tar.gz	4252496	https://github.com/paulfitz/daff	notp
830	temporalio	1.23.0	Temporal.io Python SDK	uv/0.9.2	2026-02-18T17:48:22.353239	temporalio-1.23.0.tar.gz	139981	https://github.com/temporalio/sdk-python	notp
831	aws-lambda-powertools	3.24.1a1	Powertools for AWS Lambda (Python) is a developer toolkit to implement Serverless best practices and increase developer velocity.	twine/6.1.0 CPython/3.13.7	2026-01-09T11:07:36.710044	aws_lambda_powertools-3.24.1a1.tar.gz	1734	https://github.com/aws-powertools/powertools-lambda-python	tp
832	pytest-html	4.2.0	pytest plugin for generating HTML reports	twine/6.1.0 CPython/3.13.7	2026-01-19T11:25:26.471769	pytest_html-4.2.0.tar.gz	1321207	https://github.com/pytest-dev/pytest-html	tp
833	azure-servicebus	7.14.3	Microsoft Azure Service Bus Client Library for Python	RestSharp/106.13.0.0	2025-10-31T05:30:05.252405	azure_servicebus-7.14.3-py3-none-any.whl	1758374	https://github.com/Azure/azure-sdk-for-python	notp
834	joserfc	1.6.2	The ultimate Python library for JOSE RFCs, including JWS, JWE, JWK, JWA, JWT	twine/6.1.0 CPython/3.13.7	2026-02-16T03:37:16.039745	joserfc-1.6.2.tar.gz	1124388	https://github.com/authlib/joserfc	tp
835	aws-xray-sdk	2.15.0	The AWS X-Ray SDK for Python (the SDK) enables Python developers to record and emit information from within their applications to the AWS X-Ray service.	twine/4.0.2 CPython/3.7.16	2025-10-29T21:00:24.120931	aws_xray_sdk-2.15.0-py2.py3-none-any.whl	3132020	https://github.com/aws/aws-xray-sdk-python	notp
836	einops	0.8.2	A new flavour of deep learning operations	python-httpx/0.28.1	2026-01-26T04:13:18.546466	einops-0.8.2-py3-none-any.whl	2592513	https://github.com/arogozhnikov/einops	notp
837	jpype1	1.6.0	A Python to Java bridge	twine/6.1.0 CPython/3.13.5	2025-07-07T14:04:11.244761	jpype1-1.6.0.tar.gz	2785685	https://github.com/jpype-project/jpype	notp
838	looker-sdk	26.2.0	Looker REST API	twine/6.1.0 CPython/3.8.20	2026-02-13T19:17:41.286435	looker_sdk-26.2.0.tar.gz	780498		notp
839	bidict	0.23.1	The bidirectional mapping library for Python.	twine/4.0.2 CPython/3.11.8	2024-02-18T19:09:05.748838	bidict-0.23.1.tar.gz	4195331	https://github.com/jab/bidict	notp
840	time-machine	3.2.0	Travel through time in your tests.	twine/6.1.0 CPython/3.13.7	2025-12-17T23:33:02.599699	time_machine-3.2.0.tar.gz	1775408	https://github.com/adamchainz/time-machine	tp
841	py-key-value-shared	0.3.0	Shared Key-Value	"uv/0.9.9 {""installer"":{""name"":""uv"",""version"":""0.9.9""},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2025-11-17T16:50:06.849583	py_key_value_shared-0.3.0.tar.gz	3826302		tp
842	pyexasol	2.0.0	Exasol python driver with extra features	poetry/2.1.4 CPython/3.10.19 Linux/6.11.0-1018-azure	2026-01-08T13:17:19.149129	pyexasol-2.0.0.tar.gz	451496	https://github.com/exasol/pyexasol	notp
843	singer-sdk	0.53.5	A framework for building Singer taps and targets	twine/6.1.0 CPython/3.13.7	2026-01-06T23:46:37.758187	singer_sdk-0.53.5.tar.gz	1403867	https://github.com/meltano/sdk	tp
844	spacy	3.8.11	Industrial-strength Natural Language Processing (NLP) in Python	twine/6.1.0 CPython/3.13.7	2025-11-17T20:40:03.079697	spacy-3.8.11.tar.gz	1363516	https://github.com/explosion/spaCy	tp
845	pdfplumber	0.11.9	Plumb a PDF for detailed information about each char, rectangle, and line.	twine/6.2.0 CPython/3.12.6	2026-01-05T08:10:29.072711	pdfplumber-0.11.9.tar.gz	2181549	https://github.com/jsvine/pdfplumber	notp
846	fasteners	0.20	A python package that provides useful locks	twine/6.1.0 CPython/3.13.2	2025-08-11T10:19:37.785147	fasteners-0.20.tar.gz	3361928	https://github.com/harlowja/fasteners	notp
847	deltalake	1.3.3	Native Delta Lake Python binding based on delta-rs with Pandas integration	maturin/1.12.1	2026-02-16T12:46:51.566203	deltalake-1.3.3-cp310-abi3-macosx_11_0_arm64.whl	37702	https://github.com/delta-io/delta-rs	notp
848	murmurhash	1.0.15	Cython bindings for MurmurHash	twine/6.1.0 CPython/3.13.7	2025-11-14T09:51:15.272895	murmurhash-1.0.15.tar.gz	3302956	https://github.com/explosion/murmurhash	tp
849	smdebug-rulesconfig	1.0.1	SMDebug RulesConfig	twine/3.2.0 pkginfo/1.6.1 requests/2.25.1 setuptools/51.0.0 requests-toolbelt/0.9.1 tqdm/4.54.1 CPython/3.7.3	2020-12-18T23:54:52.357943	smdebug_rulesconfig-1.0.1.tar.gz	4202514	https://github.com/awslabs/sagemaker-debugger-rulesconfig	notp
850	statsd	4.0.1	A simple statsd client.	twine/4.0.1 CPython/3.10.7	2022-11-06T14:17:36.194012	statsd-4.0.1.tar.gz	1863122	https://github.com/jsocol/pystatsd	notp
851	partd	1.4.2	Appendable key-value storage	twine/5.0.0 CPython/3.9.19	2024-05-06T19:51:41.945072	partd-1.4.2.tar.gz	2102118	https://github.com/dask/partd	notp
852	databricks-labs-blueprint	0.12.0	Common libraries for Databricks Labs	twine/6.1.0 CPython/3.13.7	2025-12-30T17:27:36.589996	databricks_labs_blueprint-0.12.0.tar.gz	750990	https://github.com/databrickslabs/blueprint	tp
853	strictyaml	1.7.3	Strict, typed YAML parser	twine/3.6.0 importlib_metadata/3.10.0 pkginfo/1.8.1 requests/2.26.0 requests-toolbelt/0.9.1 tqdm/4.62.3 CPython/3.8.10	2023-03-10T12:50:27.062960	strictyaml-1.7.3.tar.gz	4289531	https://github.com/crdoconnor/strictyaml	notp
854	locket	1.0.0	File-based locks for Python on Linux and Windows	twine/4.0.0 CPython/3.9.2	2022-04-20T22:04:44.312465	locket-1.0.0.tar.gz	3527019	https://github.com/mwilliamson/locket.py	notp
855	google-cloud-container	2.63.0	Google Cloud Container API client library	twine/6.2.0 CPython/3.11.2	2026-01-29T15:32:53.299781	google_cloud_container-2.63.0.tar.gz	865747	https://github.com/googleapis/google-cloud-python	tp
856	cron-descriptor	2.0.6	A Python library that converts cron expressions into human readable strings.	twine/6.1.0 CPython/3.13.5	2025-09-03T16:30:22.434026	cron_descriptor-2.0.6.tar.gz	2499838	https://github.com/Salamek/cron-descriptor	notp
857	natsort	8.4.0	Simple yet flexible natural sorting in Python.	twine/4.0.1 CPython/3.11.4	2023-06-20T04:17:19.925781	natsort-8.4.0.tar.gz	4056510	https://github.com/SethMMorton/natsort	notp
858	pox	0.3.7	utilities for filesystem exploration and automated builds	twine/6.0.1 CPython/3.14.2	2026-01-19T02:09:12.573224	pox-0.3.7.tar.gz	1229295	https://github.com/uqfoundation/pox	notp
859	google-cloud-datacatalog	3.29.0	Google Cloud Datacatalog API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:14:21.061830	google_cloud_datacatalog-3.29.0.tar.gz	893807	https://github.com/googleapis/google-cloud-python	tp
860	opentelemetry-instrumentation-logging	0.60b1	OpenTelemetry Logging instrumentation	twine/6.2.0 CPython/3.9.25	2025-12-11T13:37:03.974329	opentelemetry_instrumentation_logging-0.60b1.tar.gz	1949078	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
861	ppft	1.7.8	distributed and parallel Python	twine/6.0.1 CPython/3.14.2	2026-01-19T03:03:13.439373	ppft-1.7.8.tar.gz	1220951	https://github.com/uqfoundation/ppft	notp
862	jax	0.9.0.1	Differentiate, compile, and transform Numpy code.	twine/6.1.0 CPython/3.12.12	2026-02-05T18:47:33.088866	jax-0.9.0.1.tar.gz	555597	https://github.com/jax-ml/jax	tp
863	apache-airflow	2.11.1rc2	Programmatically author, schedule and monitor data pipelines	twine/6.2.0 CPython/3.12.11	2026-02-16T22:16:30.415385	apache_airflow-2.11.1rc2.tar.gz	811	https://github.com/apache/airflow	notp
864	pinecone	8.1.0	Pinecone client and SDK	"uv/0.10.4 {""installer"":{""name"":""uv"",""version"":""0.10.4"",""subcommand"":[""publish""]},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2026-02-19T20:08:32.999481	pinecone-8.1.0.tar.gz	194444		notp
865	eval-type-backport	0.3.1	Like `typing._eval_type`, but lets older Python versions use newer typing features.	twine/6.2.0 CPython/3.9.19	2025-12-02T11:51:42.987100	eval_type_backport-0.3.1.tar.gz	2369469	https://github.com/alexmojaki/eval_type_backport	notp
866	python-pptx	1.0.2	Create, read, and update PowerPoint 2007+ (.pptx) files.	twine/5.1.1 CPython/3.9.19	2024-08-07T17:33:37.772177	python_pptx-1.0.2.tar.gz	3444666		notp
867	grpclib	0.4.9	Pure-Python gRPC implementation for asyncio	twine/6.2.0 CPython/3.10.19	2025-12-14T22:23:14.349408	grpclib-0.4.9.tar.gz	3774294	https://github.com/vmagamedov/grpclib	notp
868	pyotp	2.9.0	Python One Time Password Library	twine/3.4.1 importlib_metadata/4.6.0 pkginfo/1.7.0 requests/2.25.1 requests-toolbelt/0.9.1 tqdm/4.61.1 CPython/3.9.17	2023-07-27T23:41:03.295037	pyotp-2.9.0.tar.gz	3618527	https://github.com/pyauth/pyotp	tp
869	google-cloud-build	3.35.0	Google Cloud Build API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:15:38.973807	google_cloud_build-3.35.0.tar.gz	866809	https://github.com/googleapis/google-cloud-python	tp
870	python-gitlab	8.0.0	The python wrapper for the GitLab REST and GraphQL APIs.	twine/6.1.0 CPython/3.13.7	2026-01-28T01:22:27.005404	python_gitlab-8.0.0.tar.gz	1364389	https://github.com/python-gitlab/python-gitlab	tp
871	parse	1.21.1	parse() is the opposite of format()	twine/6.2.0 CPython/3.14.2	2026-02-19T02:20:07.645373	parse-1.21.1.tar.gz	838971	https://github.com/r1chardj0n3s/parse	notp
872	cymem	2.0.13	Manage calls to calloc/free through Cython	twine/6.1.0 CPython/3.13.7	2025-11-14T14:58:36.902871	cymem-2.0.13.tar.gz	3092952	https://github.com/explosion/cymem	tp
873	ua-parser-builtins	202602	Precompiled rules for User Agent Parser	twine/6.1.0 CPython/3.13.7	2026-02-02T16:44:09.075201	ua_parser_builtins-202602-py3-none-any.whl	2799389	https://github.com/ua-parser/uap-python	tp
874	blis	1.3.3	The Blis BLAS-like linear algebra library, as a self-contained C-extension.	twine/6.1.0 CPython/3.13.7	2025-11-17T12:28:30.511431	blis-1.3.3.tar.gz	1520075	https://github.com/explosion/cython-blis	tp
875	emoji	2.15.0	Emoji for Python	twine/6.1.0 CPython/3.13.7	2025-09-21T12:13:02.755916	emoji-2.15.0.tar.gz	2801030	https://github.com/carpedm20/emoji	tp
876	jwcrypto	1.5.6	Implementation of JOSE Web standards	twine/4.0.2 CPython/3.11.8	2024-03-06T19:58:31.831564	jwcrypto-1.5.6.tar.gz	4144554	https://github.com/latchset/jwcrypto	notp
877	tifffile	2026.2.20	Read and write TIFF files	twine/6.2.0 CPython/3.13.12	2026-02-20T20:09:34.608205	tifffile-2026.2.20.tar.gz	188409	https://github.com/cgohlke/tifffile	notp
878	catalogue	2.0.10	Super lightweight function registries for your library	twine/4.0.2 CPython/3.7.9	2023-09-25T06:29:24.962308	catalogue-2.0.10.tar.gz	4043163	https://github.com/explosion/catalogue	notp
879	cloudpathlib	0.23.0	pathlib-style classes for cloud storage services.	twine/6.1.0 CPython/3.13.7	2025-10-07T22:47:56.278441	cloudpathlib-0.23.0.tar.gz	2543600	https://github.com/drivendataorg/cloudpathlib	notp
880	google-cloud-dataplex	2.16.0	Google Cloud Dataplex API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:15:22.790698	google_cloud_dataplex-2.16.0.tar.gz	862885	https://github.com/googleapis/google-cloud-python	tp
881	azure-mgmt-storage	24.0.0	Microsoft Azure Storage Management Client Library for Python	RestSharp/106.13.0.0	2025-10-23T03:35:11.698558	azure_mgmt_storage-24.0.0-py3-none-any.whl	2110855	https://github.com/Azure/azure-sdk-for-python	notp
882	preshed	3.0.12	Cython hash table that trusts the keys are pre-hashed	twine/6.1.0 CPython/3.13.7	2025-11-17T13:00:33.621988	preshed-3.0.12.tar.gz	3158599	https://github.com/explosion/preshed	tp
883	curl-cffi	0.15.0b3	libcurl ffi bindings for Python, with impersonation support.	twine/6.1.0 CPython/3.12.8	2026-02-02T09:27:13.193884	curl_cffi-0.15.0b3.tar.gz	13626	https://github.com/lexiforest/curl_cffi	notp
884	sqlalchemy-spanner	1.17.2	SQLAlchemy dialect integrated into Cloud Spanner database	twine/6.1.0 CPython/3.11.2	2025-12-15T23:30:08.622561	sqlalchemy_spanner-1.17.2.tar.gz	1219844	https://github.com/cloudspannerecosystem/python-spanner-sqlalchemy	tp
885	keyrings-google-artifactregistry-auth	1.1.2	Keyring backend for Google Auth tokens	twine/4.0.1 CPython/3.10.9	2023-03-01T23:58:33.198025	keyrings.google-artifactregistry-auth-1.1.2.tar.gz	0	https://github.com/GoogleCloudPlatform/artifact-registry-python-tools	notp
886	gql	4.3.0b0	GraphQL client for Python	twine/6.1.0 CPython/3.13.7	2026-01-09T18:09:23.688608	gql-4.3.0b0.tar.gz	19540	https://github.com/graphql-python/gql	notp
887	google-cloud-storage-transfer	1.19.0	Google Cloud Storage Transfer API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:04:59.490517	google_cloud_storage_transfer-1.19.0.tar.gz	840164	https://github.com/googleapis/google-cloud-python	tp
888	pytest-env	1.5.0	pytest plugin that allows you to add environment variables.	twine/6.1.0 CPython/3.13.7	2026-02-17T18:31:39.095743	pytest_env-1.5.0.tar.gz	347212	https://github.com/pytest-dev/pytest-env	tp
889	ydb	3.26.5	YDB Python SDK	twine/6.2.0 CPython/3.9.25	2026-02-19T09:33:11.549749	ydb-3.26.5.tar.gz	223273	https://github.com/ydb-platform/ydb-python-sdk	notp
890	maxminddb	3.0.0	Reader for the MaxMind DB format	twine/6.1.0 CPython/3.13.7	2025-10-15T20:50:07.283663	maxminddb-3.0.0.tar.gz	524214	https://github.com/maxmind/MaxMind-DB-Reader-python	tp
891	srsly	2.5.2	Modern high-performance serialization utilities for Python	twine/6.1.0 CPython/3.13.7	2025-11-17T14:11:02.543025	srsly-2.5.2.tar.gz	2993371	https://github.com/explosion/srsly	tp
892	thinc	8.3.10	A refreshing functional take on deep learning, compatible with your favorite libraries	twine/6.1.0 CPython/3.13.7	2025-11-17T17:21:46.435855	thinc-8.3.10.tar.gz	1493553	https://github.com/explosion/thinc	tp
893	sh	2.2.2	Python subprocess replacement	twine/6.1.0 CPython/3.12.9	2025-02-24T07:16:25.363399	sh-2.2.2.tar.gz	828193	https://github.com/amoffat/sh	tp
894	pyspnego	0.12.0	Windows Negotiate Authentication Client and Server	twine/6.1.0 CPython/3.12.9	2025-09-02T18:51:06.858808	pyspnego-0.12.0.tar.gz	3689452	https://github.com/jborean93/pyspnego	tp
895	simpleeval	1.0.3	A simple, safe single expression evaluator library.	twine/5.1.1 CPython/3.11.4	2024-11-02T10:29:46.912446	simpleeval-1.0.3.tar.gz	3672022		notp
896	opentelemetry-distro	0.60b1	OpenTelemetry Python Distro	twine/6.2.0 CPython/3.9.25	2025-12-11T13:36:39.522798	opentelemetry_distro-0.60b1.tar.gz	1535619	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
897	strenum	0.4.15	An Enum that inherits from str.	twine/4.0.2 CPython/3.10.9	2023-06-29T22:02:58.399318	StrEnum-0.4.15.tar.gz	0	https://github.com/irgeek/StrEnum	notp
898	pydantic-ai-slim	1.62.0	Agent Framework / shim to use Pydantic with LLMs, slim package	twine/6.1.0 CPython/3.13.7	2026-02-19T05:07:10.292581	pydantic_ai_slim-1.62.0.tar.gz	121336	https://github.com/pydantic/pydantic-ai	tp
899	wasabi	1.1.3	A lightweight console printing and formatting toolkit	twine/4.0.2 CPython/3.7.9	2024-05-31T16:56:18.990947	wasabi-1.1.3.tar.gz	3650305	https://github.com/explosion/wasabi	notp
900	watchtower	3.4.0	Python CloudWatch Logging	twine/6.1.0 CPython/3.12.9	2025-02-25T15:07:05.374787	watchtower-3.4.0.tar.gz	1675885	https://github.com/kislyuk/watchtower	tp
901	keras	3.12.1	Multi-backend Keras	twine/6.2.0 CPython/3.11.14	2026-01-30T18:28:57.087693	keras-3.12.1.tar.gz	393886	https://github.com/keras-team/keras	notp
902	fastapi-cloud-cli	0.13.0	Deploy and manage FastAPI Cloud apps from the command line 🚀	"uv/0.10.3 {""installer"":{""name"":""uv"",""version"":""0.10.3"",""subcommand"":[""publish""]},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2026-02-17T05:18:19.033971	fastapi_cloud_cli-0.13.0.tar.gz	1208158	https://github.com/fastapilabs/fastapi-cloud-cli	tp
903	python-daemon	3.1.2	Library to implement a well-behaved Unix daemon process.	twine/6.0.1 CPython/3.13.0	2024-12-03T08:41:07.843106	python_daemon-3.1.2.tar.gz	2507896		notp
904	pybase64	1.4.3	Fast Base64 encoding/decoding	twine/6.1.0 CPython/3.13.7	2025-12-06T13:27:04.013728	pybase64-1.4.3.tar.gz	2454096	https://github.com/mayeut/pybase64	tp
905	azure-storage-file-share	12.25.0b1	Microsoft Azure Azure File Share Storage Client Library for Python	RestSharp/106.13.0.0	2026-01-27T17:33:39.264986	azure_storage_file_share-12.25.0b1-py3-none-any.whl	2983	https://github.com/Azure/azure-sdk-for-python	notp
906	pyathena	3.29.0	Python DB API 2.0 (PEP 249) client for Amazon Athena	twine/6.1.0 CPython/3.13.7	2026-02-21T08:29:28.094564	pyathena-3.29.0.tar.gz	0	https://github.com/pyathena-dev/PyAthena	tp
907	makefun	1.16.0	Small library to dynamically create python functions.	twine/6.1.0 CPython/3.12.9	2025-05-09T15:00:42.313967	makefun-1.16.0.tar.gz	3683783	https://github.com/smarie/python-makefun	notp
908	pickleshare	0.7.5	Tiny 'shelve'-like database with concurrency support	twine/1.11.0 pkginfo/1.4.2 requests/2.18.4 setuptools/39.2.0 requests-toolbelt/0.8.0 tqdm/4.19.5 CPython/3.6.6	2018-09-25T19:17:37.249381	pickleshare-0.7.5.tar.gz	3946960	https://github.com/pickleshare/pickleshare	notp
909	factory-boy	3.3.3	A versatile test fixtures replacement based on thoughtbot's factory_bot for Ruby.	twine/5.1.1 CPython/3.12.8	2025-02-03T09:49:04.433872	factory_boy-3.3.3.tar.gz	1683525	https://github.com/FactoryBoy/factory_boy	notp
910	azure-mgmt-containerservice	41.0.0b3	Microsoft Azure Containerservice Management Client Library for Python	RestSharp/106.13.0.0	2025-12-22T06:14:24.718228	azure_mgmt_containerservice-41.0.0b3-py3-none-any.whl	299	https://github.com/Azure/azure-sdk-for-python	notp
